Team Code,Game Code,Result,Points,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Third Down Conv %,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Outcome
156,156069820051105,0,6,30,59,0,39,22,194,0,4,0,3,68,0,2,-3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,4,167,4,243,1,0,0,0,0,43,34,6,23,2,16,0,0,2,0,4,11,2,1816,5,45,15,4,26.66666667,3,1,3,0,1,-1
698,156069820051105,0,33,46,241,3,25,13,160,1,0,0,3,72,0,2,2,0,0,0,0,4,54,0,0,0,0,2,1,4,4,0,0,0,0,1,33,4,144,6,334,1,1,0,1,1,43,26,14,60,5,44,0,0,3,0,14,8,3,1784,6,65,13,4,30.76923077,2,1,5,4,1,-1
156,156047320051028,0,35,41,31,1,26,20,312,2,0,0,3,79,0,1,8,0,0,0,0,2,46,0,0,0,0,4,4,3,3,0,0,0,0,1,35,4,197,8,506,4,0,0,1,0,41,22,9,38,2,22,0,1,3,0,4,14,1,2077,2,12,15,5,33.33333333,2,0,7,2,4,-1
473,156047320051028,0,25,39,191,2,23,14,160,1,2,0,4,67,0,3,30,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,25,3,129,7,435,3,1,0,2,2,35,46,9,53,5,45,0,0,4,0,10,6,0,1523,6,42,13,4,30.76923077,1,0,3,1,2,-1
156,156046520051119,0,31,41,135,3,27,17,194,0,0,0,3,35,0,3,85,1,0,0,0,1,1,0,1,-7,0,1,1,4,4,0,0,0,0,0,31,3,131,6,385,2,0,0,5,2,38,26,8,43,3,19,0,0,2,1,7,10,3,1845,6,35,14,7,50,2,1,4,3,1,-1
465,156046520051119,0,27,41,190,2,28,16,167,1,1,0,4,77,0,1,18,0,1,5,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,4,176,5,253,2,0,0,2,0,30,56,7,36,2,18,0,3,1,0,13,7,1,1749,8,54,16,9,56.25,1,0,4,3,1,-1
156,156042820050910,0,24,25,59,0,42,21,362,3,1,0,10,208,0,2,17,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,1,0,0,24,7,262,5,284,1,1,0,3,2,57,24,3,6,0,0,0,0,4,1,3,14,1,1649,10,84,14,5,35.71428571,1,1,3,2,1,-1
428,156042820050910,0,56,59,355,5,24,11,190,2,1,0,3,58,0,6,98,1,0,0,0,1,31,0,0,0,0,1,1,8,5,0,0,0,0,0,56,2,71,10,602,0,0,0,0,0,44,12,5,13,2,9,0,3,6,1,16,8,3,1951,6,50,14,8,57.14285714,2,1,6,4,1,-1
156,156015720050903,0,28,34,95,1,43,28,291,3,4,0,4,104,0,1,12,0,1,0,0,1,33,0,0,0,0,1,0,4,4,0,0,0,0,0,28,4,181,5,315,4,0,0,1,0,37,26,7,29,4,20,0,3,1,0,8,12,1,1948,9,73,16,7,43.75,2,1,5,4,0,-1
157,156015720050903,0,31,29,113,3,33,22,283,0,1,1,1,30,0,2,16,0,0,0,0,4,21,0,0,0,0,3,3,2,2,1,1,0,0,0,31,4,208,7,455,3,0,0,5,2,31,58,4,20,1,5,2,1,3,0,8,10,1,1652,9,87,10,3,30,1,1,3,1,1,-1
77,156007720051015,0,24,52,274,2,18,13,168,1,1,0,1,18,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,1,38,5,339,2,0,0,2,1,32,20,4,27,4,27,2,2,2,0,16,7,0,2112,6,55,13,8,61.53846154,1,1,5,3,1,-1
156,156007720051015,0,14,21,30,0,30,22,281,2,0,0,3,68,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,2,2,0,0,0,0,0,14,4,179,3,189,2,0,0,4,1,44,46,5,8,0,0,0,2,1,0,4,10,1,1488,8,50,10,3,30,2,2,2,2,0,-1
147,147074920051001,0,27,38,150,3,42,28,304,0,2,0,3,88,0,2,10,0,0,0,0,1,3,0,0,0,0,2,2,3,3,0,0,0,0,0,27,3,69,6,390,6,0,0,2,0,45,26,9,37,2,14,0,1,0,0,12,16,0,1807,4,28,13,7,53.84615385,1,0,4,3,1,-1
749,147074920051001,0,31,41,133,1,25,20,222,3,1,0,0,0,0,1,13,0,0,0,0,2,26,0,0,0,0,2,1,4,4,0,0,0,0,0,31,4,208,6,383,3,0,0,1,1,50,34,4,26,1,15,0,1,1,1,9,7,1,1793,6,42,16,8,50,1,1,3,2,1,-1
147,147064820051119,0,13,40,175,1,26,17,172,0,2,0,1,29,0,2,10,0,0,0,0,3,9,0,0,0,0,3,2,1,1,0,0,0,0,0,13,2,76,4,250,1,0,0,2,2,42,20,7,17,1,4,3,1,3,0,10,8,1,1908,3,35,14,9,64.28571429,0,0,2,1,1,-1
648,147064820051119,0,9,33,167,0,29,16,180,0,3,0,3,37,0,1,2,0,0,0,0,2,1,0,1,0,0,3,3,0,0,0,0,0,0,0,9,3,123,4,260,3,0,0,2,1,40,34,3,9,1,4,2,1,3,1,9,8,0,1692,7,60,12,3,25,1,0,2,0,2,-1
147,147049020051013,0,31,41,243,2,31,22,246,2,1,0,1,27,0,1,1,0,0,0,0,1,24,0,0,0,0,2,1,4,4,0,0,0,0,0,31,3,80,6,360,2,0,0,0,0,29,30,6,18,2,8,9,2,2,0,11,11,1,2031,9,80,15,8,53.33333333,2,1,6,4,1,-1
490,147049020051013,0,10,27,92,1,36,19,175,0,1,0,4,174,0,3,20,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,4,159,3,192,2,0,0,5,1,32,50,4,10,0,0,11,0,3,1,6,7,3,1569,8,42,15,4,26.66666667,3,0,4,1,1,-1
147,147039220050910,0,28,40,114,2,22,18,178,2,0,0,5,82,0,2,25,0,0,0,0,1,4,0,0,0,0,0,0,4,4,0,0,0,0,0,28,4,146,5,312,1,0,0,3,0,37,44,11,32,3,18,2,2,4,0,7,7,5,1774,4,37,14,5,35.71428571,2,1,2,2,0,-1
392,147039220050910,0,24,38,56,1,28,18,288,2,1,0,4,111,0,4,8,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,3,142,5,293,0,0,0,2,1,35,46,3,42,1,5,0,0,1,0,4,13,2,1826,8,98,13,4,30.76923077,4,3,4,2,1,-1
147,147025520051029,0,9,35,145,0,30,19,180,0,1,0,1,81,0,1,11,0,0,0,0,1,31,0,0,0,0,4,3,0,0,0,0,0,0,0,9,3,110,4,259,1,0,0,3,3,48,4,5,14,0,0,0,1,2,0,8,8,2,1809,8,58,11,3,27.27272727,1,0,3,0,2,-1
255,147025520051029,0,10,39,182,1,23,14,126,0,1,0,3,44,0,2,25,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,7,259,2,128,1,0,0,1,1,47,16,4,27,3,25,0,3,2,0,9,7,0,1791,11,77,15,6,40,0,0,3,1,1,-1
147,147015720051227,0,19,38,160,2,29,21,205,0,1,0,3,62,0,2,7,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,19,6,203,5,305,1,1,0,0,0,33,12,10,48,4,29,2,1,2,0,9,8,2,2070,6,49,14,6,42.85714286,0,0,4,2,2,-1
157,147015720051227,0,10,29,17,0,24,11,107,1,0,0,3,65,0,2,22,0,0,0,0,1,19,0,0,0,0,1,1,1,1,0,0,0,0,0,10,9,447,3,175,0,0,0,3,0,50,10,7,26,3,19,1,0,0,2,2,7,2,1530,7,44,14,3,21.42857143,1,1,2,1,1,-1
433,141043320051008,0,27,38,112,1,30,20,254,1,1,0,2,21,0,3,23,0,1,16,1,1,10,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,204,6,377,3,0,0,2,2,28,14,6,14,0,0,1,1,2,0,5,11,2,2105,8,71,13,6,46.15384615,0,0,4,2,1,-1
141,141043320051008,0,7,28,60,0,14,5,21,0,1,0,3,41,0,0,0,0,0,0,0,1,44,1,0,0,0,1,0,1,1,0,0,0,0,0,7,9,338,2,101,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1495,4,35,12,2,16.66666667,0,0,1,0,0,-1
234,141023420050910,0,62,32,144,5,45,31,485,3,2,0,3,35,0,6,79,0,1,14,0,1,11,0,0,0,0,2,2,8,8,0,0,0,0,0,62,2,101,10,589,0,1,0,2,2,29,49,10,22,2,11,0,0,2,0,5,19,1,1726,7,71,13,9,69.23076923,1,0,9,6,0,-1
141,141023420050910,0,10,32,26,0,27,16,65,0,1,0,9,158,0,0,0,0,2,89,1,2,8,0,0,0,0,1,1,1,1,0,0,0,0,0,10,11,407,3,154,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,2,0,1874,8,38,17,3,17.64705882,2,0,1,0,1,-1
140,140068820051029,0,22,47,182,1,25,16,150,1,0,1,2,19,0,3,14,0,1,17,1,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,22,6,276,4,232,0,0,0,0,0,45,12,11,64,5,40,1,1,1,0,15,8,1,1807,2,20,14,4,28.57142857,2,2,3,2,0,-1
688,140068820051029,0,16,40,52,2,26,14,285,0,0,0,3,104,0,2,10,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,16,6,208,4,247,2,0,0,2,1,51,24,8,28,4,20,2,0,4,0,5,9,1,1793,2,20,16,4,25,3,2,3,2,1,-1
140,140065120051119,0,16,30,89,0,31,20,273,2,1,0,4,61,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,16,6,236,3,176,0,0,1,1,1,50,32,8,40,4,29,0,0,1,0,5,10,2,1390,8,74,11,1,9.090909091,2,1,2,1,1,-1
651,140065120051119,0,31,52,190,3,21,12,155,0,0,0,3,44,0,5,78,0,0,0,0,1,26,1,0,0,0,1,1,4,4,0,0,0,0,0,31,7,314,6,355,2,0,0,0,0,37,29,4,26,3,22,0,0,2,0,8,9,2,2210,18,137,19,8,42.10526316,2,2,3,2,1,-1
140,140058720051126,0,9,28,-23,0,24,15,169,1,0,0,8,165,0,1,8,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,9,7,257,3,185,0,0,0,3,1,43,32,5,19,2,13,2,0,2,0,5,8,1,1522,4,10,12,2,16.66666667,2,2,2,1,1,-1
587,140058720051126,0,44,50,337,4,26,16,237,1,1,0,3,64,0,3,8,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,1,31,8,464,0,0,0,1,0,31,36,14,81,9,76,12,2,1,0,17,12,0,2078,4,35,14,9,64.28571429,1,1,5,3,2,-1
140,140054520051008,0,20,41,113,1,32,13,199,2,1,0,8,149,0,2,32,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,20,9,317,3,163,0,1,1,1,1,39,34,6,15,1,7,0,2,7,0,7,7,4,1851,7,65,17,5,29.41176471,1,0,2,1,0,-1
545,140054520051008,0,38,41,146,2,32,14,175,1,0,1,2,96,0,6,96,1,0,0,0,1,0,0,0,0,0,3,3,3,3,1,1,0,0,0,38,7,248,8,499,0,0,0,2,2,47,26,6,27,4,24,0,1,7,1,6,9,1,1749,6,53,17,5,29.41176471,0,0,5,3,2,-1
140,140053920050910,0,24,34,31,1,49,29,329,2,2,1,4,86,0,2,21,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,24,6,231,3,177,0,0,2,4,2,37,18,3,11,1,6,0,0,2,0,4,16,3,2108,7,54,20,8,40,2,0,3,2,1,-1
539,140053920050910,0,42,37,148,3,22,15,245,3,1,0,3,61,0,2,27,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,163,7,440,3,0,0,2,2,48,26,9,30,4,17,0,3,7,0,7,10,2,1492,4,44,10,5,50,0,0,5,4,0,-1
140,140041420050928,0,16,27,66,1,46,27,248,1,5,0,5,137,0,1,11,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,16,5,166,2,126,0,0,1,1,0,37,44,7,16,0,0,1,0,4,0,3,14,4,1614,10,103,15,6,40,1,1,3,2,1,-1
414,140041420050928,0,44,40,174,2,37,23,365,3,1,0,2,40,0,1,0,0,0,0,0,5,6,0,0,0,0,4,3,5,5,0,0,0,0,0,44,3,93,9,534,3,1,0,0,0,25,58,6,19,3,13,1,1,2,0,7,18,3,1986,11,125,15,6,40,1,1,8,4,2,-1
129,129077420051112,0,24,39,115,2,71,46,460,1,3,0,5,87,0,3,41,0,1,17,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,209,5,258,1,0,0,2,1,36,24,6,21,3,16,0,1,3,0,9,23,3,2073,13,109,24,14,58.33333333,2,1,5,2,1,-1
774,129077420051112,0,31,35,126,0,29,16,239,4,0,0,4,82,0,1,7,0,1,13,0,3,54,0,0,0,0,1,1,4,4,0,0,0,0,0,31,8,329,6,348,1,0,0,1,1,71,26,9,31,3,15,0,1,6,0,6,7,2,1414,9,66,14,4,28.57142857,0,0,3,2,1,-1
129,129072520051008,0,14,39,165,2,25,15,92,0,0,0,2,20,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,220,3,180,0,0,0,7,1,48,16,8,33,2,18,0,1,0,0,8,5,1,1753,6,55,16,6,37.5,1,0,1,1,0,-1
725,129072520051008,0,10,46,173,1,13,7,66,0,0,0,3,58,0,4,43,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,205,3,154,0,0,0,2,1,34,26,3,10,1,7,0,0,2,0,9,3,2,1847,4,35,14,3,21.42857143,3,1,3,1,1,-1
129,129053920050917,0,3,39,14,0,38,25,158,0,0,0,5,103,0,0,0,0,2,23,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,11,463,2,111,0,0,0,1,0,42,24,6,25,3,19,0,2,7,0,2,10,1,1901,9,74,20,4,20,3,1,2,0,1,-1
539,129053920050917,0,40,31,138,1,36,22,381,4,1,0,2,62,0,5,37,0,0,0,0,0,0,0,0,0,0,3,2,5,4,0,0,0,0,0,40,4,146,7,433,2,0,0,3,2,55,22,14,86,8,71,0,1,3,0,9,14,3,1699,4,29,11,4,36.36363636,0,0,4,1,2,-1
129,129041420050910,0,38,38,213,3,36,26,356,2,1,0,5,123,0,0,0,0,0,0,0,0,0,0,1,-11,0,1,1,5,5,0,0,0,0,0,38,4,157,7,418,1,1,0,2,1,36,50,4,14,1,10,1,0,3,0,10,14,0,1680,9,65,16,8,50,2,1,3,2,1,-1
414,129041420050910,0,37,33,127,1,47,28,397,3,0,0,5,109,0,2,31,0,0,0,0,1,0,0,0,0,0,5,3,4,4,0,0,0,0,0,37,5,207,8,498,3,0,0,0,0,38,46,8,24,1,3,1,2,1,0,8,17,2,1920,3,15,15,5,33.33333333,1,1,8,4,3,-1
47,129004720051119,0,24,43,74,2,38,23,281,1,1,0,3,63,0,2,25,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,275,5,264,2,0,0,0,0,51,24,8,23,1,0,0,0,3,0,7,12,1,1959,7,60,19,8,42.10526316,3,0,4,2,1,-1
129,129004720051119,0,31,33,111,0,42,23,327,3,0,0,3,54,0,4,49,1,0,0,0,1,24,0,0,0,0,2,1,4,4,0,0,0,0,0,31,5,164,4,221,1,0,0,1,0,62,33,15.5,101,7,56,0,0,2,1,6,11,3,2541,7,73,15,3,20,4,0,3,1,1,-1
5,129000520051001,0,17,24,90,0,57,30,270,2,3,0,5,129,0,3,6,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,8,309,4,253,0,0,0,2,1,45,26,3,8,0,0,0,0,4,0,7,12,3,1908,5,50,20,7,35,1,1,2,0,1,-1
129,129000520051001,0,31,39,237,2,33,18,224,2,1,0,4,102,0,3,24,0,0,0,0,3,38,0,0,0,0,3,1,4,4,0,0,0,0,0,31,7,290,6,335,1,0,0,0,0,47,24,8,32,1,13,0,2,3,0,9,7,0,1692,4,50,17,6,35.29411765,0,0,5,2,1,-1
128,128067120051001,0,24,48,129,0,25,15,232,3,1,0,0,0,0,3,45,0,0,0,0,2,22,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,154,5,301,2,0,0,3,1,44,19,8,25,1,5,0,1,4,0,11,11,1,1949,6,51,16,7,43.75,0,0,4,2,1,-1
671,128067120051001,0,21,40,181,3,29,15,128,0,2,0,3,45,0,3,51,0,0,0,0,1,5,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,218,4,260,4,0,0,2,0,48,22,8,58,5,54,0,3,2,1,10,9,1,1651,4,36,13,5,38.46153846,0,0,4,3,0,-1
128,128066420051015,0,31,35,96,1,41,24,260,3,1,0,4,74,0,4,9,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,252,5,311,1,0,1,4,4,44,18,4,14,1,7,0,1,3,0,6,15,2,1829,6,53,16,5,31.25,3,3,4,3,1,-1
664,128066420051015,0,52,31,73,1,39,24,278,5,1,1,4,112,0,2,57,0,0,0,0,1,10,0,0,0,0,4,3,5,5,1,1,0,0,0,52,4,184,10,594,5,1,0,1,0,45,24,8,51,7,48,0,2,6,0,4,12,3,1771,6,44,15,6,40,2,0,6,4,2,-1
128,128065120050917,0,14,20,45,1,40,19,208,1,0,0,5,79,0,2,77,0,0,0,0,0,0,0,1,21,0,0,0,2,2,0,0,0,0,0,14,7,297,3,143,1,0,0,1,1,51,46,8,28,0,0,0,0,1,1,2,12,0,1215,10,69,12,1,8.333333333,3,1,2,2,0,-1
651,128065120050917,0,31,66,326,3,17,11,100,1,0,0,2,6,0,2,33,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,4,191,6,366,1,0,0,0,0,34,17,8,36,4,27,0,1,4,0,19,5,0,2385,5,40,15,7,46.66666667,1,0,5,3,1,-1
128,128064820050901,0,15,41,83,0,39,27,258,1,1,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,15,4,158,4,262,0,0,0,2,0,39,16,6,37,3,27,0,1,1,0,5,17,0,2130,5,41,19,8,42.10526316,3,1,5,1,2,-1
648,128064820050901,0,24,28,32,0,23,18,330,3,0,0,4,70,0,2,13,0,0,0,0,1,1,0,0,0,0,2,1,3,3,0,0,0,0,0,24,2,80,6,373,3,1,0,3,3,52,31,9,41,6,38,2,2,0,0,3,13,1,1470,5,25,8,1,12.5,2,1,3,1,1,-1
128,128057420051119,0,31,40,149,1,29,19,205,2,1,1,5,90,0,3,82,1,0,0,0,2,61,0,0,0,0,1,1,3,2,1,1,0,0,0,31,4,160,6,390,5,0,0,1,0,56,11,2,3,0,0,0,0,0,0,10,12,1,1868,6,50,14,6,42.85714286,3,3,3,1,1,-1
574,128057420051119,0,28,49,237,1,16,8,214,3,2,0,1,30,0,2,11,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,3,137,5,296,0,0,0,0,0,58,14,3,13,1,10,0,0,3,1,13,7,2,1732,1,7,13,4,30.76923077,4,3,5,3,0,-1
128,128019620051029,0,30,48,249,2,25,10,181,2,0,0,2,42,0,2,33,0,0,0,0,3,18,0,0,0,0,2,1,4,3,0,0,0,0,0,30,8,336,6,362,3,0,0,2,0,60,14,7,48,4,30,5,3,6,0,6,8,1,1834,10,76,18,5,27.77777778,2,1,3,1,1,-1
196,128019620051029,0,20,41,272,2,46,24,270,0,3,0,3,56,0,2,6,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,164,5,313,3,0,0,3,3,40,28,4,20,2,16,5,0,3,0,12,12,2,1766,8,57,19,6,31.57894737,2,1,5,1,2,-1
9,128000920051112,0,21,30,190,2,39,20,240,1,2,0,5,118,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,188,4,224,0,0,0,3,2,44,38,5,15,1,3,0,2,5,0,9,10,0,1659,4,40,16,7,43.75,1,0,0,0,0,-1
128,128000920051112,0,27,44,175,2,24,15,183,0,0,1,4,74,0,2,23,0,0,0,0,2,46,0,0,0,0,5,4,1,1,1,1,0,0,0,27,5,227,6,385,1,0,0,2,1,39,24,3,19,3,19,0,3,4,0,9,10,2,1891,3,37,13,3,23.07692308,1,1,5,2,3,-1
110,110075420051015,0,44,46,178,1,45,31,338,5,1,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,44,4,162,7,444,5,1,0,2,0,51,8,4,14,0,0,0,1,8,0,14,15,5,2148,5,34,15,6,40,3,1,5,4,1,-1
754,110075420051015,0,41,42,330,3,33,19,169,2,0,0,1,24,0,1,-1,0,0,0,0,1,19,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,220,7,422,3,0,0,2,1,49,44,5,19,4,16,2,1,2,0,13,11,0,1452,8,96,14,7,50,0,0,4,3,1,-1
110,110067420051029,0,30,28,79,2,35,24,293,2,0,0,2,30,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,30,5,211,5,293,0,0,0,3,2,58,17,10,37,5,26,0,0,2,0,2,16,4,1401,3,20,14,5,35.71428571,1,1,4,2,1,-1
674,110067420051029,0,27,46,140,1,25,18,169,2,0,0,5,104,0,4,39,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,7,262,5,305,1,2,0,1,0,40,21,5,24,3,21,0,2,3,0,8,10,0,2199,9,87,15,6,40,0,0,4,3,1,-1
110,110065720051203,0,19,33,129,1,32,14,146,1,0,0,7,57,0,0,0,0,0,0,0,1,11,0,0,0,0,2,2,2,1,0,0,0,0,0,19,6,238,5,239,1,0,0,5,3,55,18,2,6,1,4,0,0,4,0,9,8,2,1561,1,15,15,2,13.33333333,4,3,2,2,0,-1
657,110065720051203,0,66,51,430,5,44,23,249,3,1,0,3,70,0,1,1,0,2,33,1,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,66,0,0,11,386,0,1,0,1,1,41,22,8,33,5,23,0,4,11,0,21,14,0,2039,5,52,16,10,62.5,5,4,9,7,1,-1
110,110062620050903,0,44,35,191,4,18,12,158,0,0,0,3,97,0,3,121,1,0,0,0,2,38,0,0,0,0,4,3,5,5,0,0,0,0,0,44,1,45,9,580,5,0,0,2,0,52,28,6,32,4,25,0,0,2,1,10,6,0,1611,6,50,11,5,45.45454545,1,1,5,3,2,-1
626,110062620050903,0,21,46,156,2,35,24,246,1,2,1,4,55,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,21,4,176,4,217,1,0,0,1,0,27,26,4,11,2,8,0,0,3,0,12,11,0,1989,4,26,18,10,55.55555556,2,1,3,2,0,-1
29,110002920051105,0,52,43,315,3,24,14,204,2,0,0,0,0,0,3,77,1,0,0,1,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,4,159,9,566,7,0,0,0,0,43,28,9,29,4,16,0,1,3,0,16,9,1,1743,7,68,11,6,54.54545455,1,0,5,4,1,-1
110,110002920051105,0,14,35,85,0,41,25,243,2,0,0,2,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,281,3,161,2,0,0,2,1,37,20,6,14,0,0,0,0,2,0,7,13,2,1857,4,23,19,8,42.10526316,3,0,4,2,0,-1
674,108067420050917,0,17,30,74,0,21,8,118,0,1,0,2,55,0,3,3,0,1,54,2,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,17,6,234,4,237,2,2,0,3,3,49,24,9,30,2,16,0,2,6,0,3,8,1,1457,0,0,12,3,25,0,0,1,0,0,-1
108,108067420050917,0,20,46,110,2,44,23,251,1,0,0,0,0,0,1,13,0,0,0,0,1,0,0,1,1,0,3,0,3,2,0,0,0,0,0,20,5,206,4,153,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,13,0,2143,4,28,22,12,54.54545455,2,1,6,3,0,-1
107,107075620050910,0,56,39,286,3,27,17,271,4,1,0,2,43,0,2,18,0,0,0,0,1,41,1,0,0,0,0,0,8,8,0,0,0,0,0,56,4,172,8,492,2,0,0,2,0,47,14,7,27,4,18,0,2,3,0,13,12,1,1783,6,65,10,6,60,0,0,3,3,0,-1
756,107075620050910,0,17,27,68,0,39,22,301,2,1,0,6,124,0,3,6,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,323,4,259,2,0,0,2,0,41,18,4,14,3,11,0,1,5,0,5,11,2,1817,8,74,13,3,23.07692308,2,0,0,0,0,-1
107,107067420051119,0,27,43,226,2,19,11,139,2,1,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,27,6,271,5,283,0,0,0,1,0,52,24,17,83,9,70,0,2,3,0,12,5,2,1667,1,5,12,4,33.33333333,0,0,2,2,0,-1
674,107067420051119,0,3,37,16,0,37,24,228,0,0,0,5,82,0,3,8,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,8,322,2,130,2,0,0,3,1,42,22,8,37,2,14,0,1,2,1,3,15,0,1933,2,30,17,6,35.29411765,1,0,2,0,1,-1
107,107052920051105,0,20,39,213,2,26,10,88,0,3,0,3,73,0,4,82,0,0,0,0,1,22,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,252,5,280,1,0,0,3,1,46,28,11,27,2,12,0,0,2,1,8,5,1,1807,5,40,13,2,15.38461538,1,0,2,1,1,-1
529,107052920051105,0,27,37,143,1,39,24,232,2,1,0,4,73,0,3,21,0,0,0,0,3,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,8,261,5,292,1,1,0,0,0,33,42,9.5,30,3,15,1,1,3,0,6,13,0,1793,6,40,18,6,33.33333333,0,0,5,3,1,-1
107,107047220050923,0,41,45,311,5,26,17,284,1,0,0,0,0,0,1,8,0,0,0,0,2,59,0,1,0,0,2,0,6,5,0,0,0,0,0,41,3,107,7,464,5,0,0,0,0,24,60,4,11,2,9,0,0,5,1,14,13,2,1895,7,60,10,4,40,0,0,7,5,0,-1
472,107047220050923,0,13,36,178,0,39,18,164,0,2,0,2,104,1,1,1,0,0,0,0,0,0,0,1,28,0,4,2,1,1,0,0,1,0,0,13,3,115,4,260,4,0,0,0,0,29,55,2,3,1,2,0,0,2,2,14,7,1,1705,4,35,17,6,35.29411765,3,2,3,0,2,-1
107,107011020051008,0,40,41,330,2,35,18,215,2,1,0,4,75,0,1,11,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,40,5,180,9,569,3,0,0,1,0,43,13,4,11,1,5,0,1,8,0,15,9,2,2081,8,66,14,4,28.57142857,1,1,7,3,4,-1
